GE,ME,MI
,cg20251943,
,cg08529345,
,cg01708411,
,cg00334274,
,cg15450139,
,cg15346191,
,cg00697033,
,cg11363527,
,cg25814149,
,cg15096829,
,cg09569850,
,cg20527270,
,cg15711727,
,cg23367107,
,cg14796708,
,cg20817483,
,cg16734433,
,cg20035127,
,cg11563844,
,cg02390209,
,cg07448795,
,cg22963915,
,cg08836954,
,cg19027424,
,cg03172947,
,cg21941030,
,cg26461417,
,cg17368760,
,cg19998150,
,cg06271630,
,cg12566138,
,cg00130707,
,cg26886259,
,cg11842610,
,cg25518868,
,cg24942226,
,cg13661109,
,cg05142445,
,cg09276565,
,cg06181784,
,cg09747827,
,cg00612595,
,cg17471928,
,cg16060635,
,cg16636756,
,cg00025981,
,cg07219667,
,cg03403880,
,cg05371908,
,cg04567140,
,cg04787024,
,cg19712198,
,cg11849717,
,cg00362657,
,cg03800922,
,cg03917138,
,cg05268769,
,cg23982858,
,cg22035501,
,cg19875368,
,cg20834178,
,cg10128479,
,cg01770296,
,cg04361551,
,cg16292168,
,cg01868405,
,cg03879291,
,cg20417128,
,cg14453201,
,cg13797425,
,cg16143325,
,cg04920951,
,cg03428399,
,cg18897632,
,cg00870449,
,cg15741433,
,cg23729107,
,cg25291404,
,cg15313459,
,cg11039314,
,cg14795968,
,cg17339202,
,cg23855505,
,cg06099014,
,cg22882121,
,cg10617909,
,cg20165520,
,cg00308133,
,cg01139699,
,cg14023309,
,cg27296341,
,cg05172259,
,cg01833057,
,cg00134776,
,cg06909503,
,cg09349604,
,cg24657085,
,cg26160218,
,cg00958884,
,cg21068480,
,cg24881657,
,cg11549094,
,cg17541002,
,cg17315844,
,cg10730712,
,cg16827459,
,cg13570585,
,cg25747783,
,cg23678058,
,cg24224020,
,cg26309194,
,cg03603951,
,cg14418756,
,cg13104713,
,cg20938802,
,cg03875819,
,cg23739994,
,cg07268245,
,cg03096126,
,cg15868105,
,cg13848707,
,cg10775273,
,cg24190603,
,cg10776919,
,cg26478401,
,cg07198194,
,cg23433370,
,cg11566244,
,cg15043057,
,cg18042632,
,cg09101796,
,cg09215582,
,cg11293610,
,cg23401912,
,cg19585816,
,cg19517912,
,cg26953435,
,cg12584100,
,cg06751366,
,cg22588640,
,cg07769015,
,cg11108676,
,cg20166532,
,cg24016939,
,cg26212328,
,cg16315106,
,cg27246282,
,cg21908673,
,cg09066338,
,cg03297163,
,cg23884187,
,cg11973177,
,cg02633723,
,cg24914185,
,cg04879722,
,cg21548220,
,cg07139503,
,cg14606328,
,cg17160382,
,cg02481528,
,cg13177747,
,cg00481499,
,cg25824543,
,cg05478631,
,cg21199922,
,cg06885757,
,cg14503441,
,cg25113462,
,cg23004031,
,cg26986180,
,cg20276377,
,cg20300175,
,cg11708616,
,cg15699267,
,cg12062198,
,cg00743094,
,cg11198596,
,cg03202077,
,cg10522607,
,cg11947981,
,cg25274503,
,cg07961887,
,cg17574739,
,cg23570590,
,cg16746221,
,cg17469978,
,cg20169521,
,cg21386863,
,cg25347419,
,cg22697365,
,cg04270489,
,cg08015388,
,cg14855657,
,cg27108419,
,cg08495115,
,cg15453836,
,cg23461800,
,cg11307417,
,cg25036779,
,cg04048259,
,cg10307052,
,cg09302895,
,cg11861562,
,cg26584983,
,cg07541559,
,cg00079563,
,cg26996818,
,cg02394578,
,cg03742250,
,cg12591668,
,cg11182257,
,cg06907418,
,cg04478428,
,cg13072625,
,cg21742001,
,cg23204296,
,cg22260952,
,cg00300298,
,cg07876823,
,cg04892651,
,cg10513118,
,cg05578480,
,cg13702181,
,cg14663177,
,cg02880679,
,cg00498816,
,cg09716921,
,cg24537237,
,cg14574728,
,cg13700912,
,cg25274008,
,cg20319091,
,cg17228698,
,cg10036013,
,cg02250071,
,cg12905085,
,cg12347429,
,cg20641465,
,cg05991454,
,cg10010103,
,cg22847691,
,cg07859138,
,cg02359712,
,cg15087178,
,cg00532157,
,cg18390683,
,cg01879083,
,cg23685712,
,cg16202470,
,cg14537713,
,cg16336494,
,cg26605406,
,cg03672342,
,cg04359828,
,cg08939850,
,cg16072777,
,cg27255239,
,cg26650638,
,cg12412384,
,cg17033891,
,cg03657573,
,cg21772773,
,cg04770504,
,cg03109306,
,cg27214730,
,cg13251269,
,cg04569429,
,cg19275745,
,cg08843064,
,cg22881914,
,cg27034902,
,cg24516901,
,cg27139424,
,cg12717594,
,cg06456031,
,cg02165099,
,cg10984625,
,cg00613284,
,cg26552621,
,cg24624629,
,cg21579399,
,cg10975391,
,cg27327508,
,cg03301200,
,cg20926679,
,cg00031708,
,cg04986616,
,cg05754939,
,cg25726128,
,cg10019916,
,cg27086020,
,cg14352983,
,cg15792338,
,cg27360326,
,cg05199874,
,cg17290701,
,cg13702005,
,cg17296707,
,cg11009736,
,cg25673084,
,cg27280535,
,cg03892838,
,cg22148297,
,cg17790159,
,cg07684796,
,cg09501509,
,cg22834924,
,cg21580421,
,cg16132520,
,cg11661914,
,cg22403273,
,cg02003183,
,cg20778451,
,cg11827514,
,cg11584936,
,cg15593269,
,cg25853777,
,cg06240450,
,cg12742338,
,cg26660414,
,cg13946520,
,cg06041909,
,cg13900100,
,cg07070178,
,cg13685139,
,cg00851394,
,cg06813578,
,cg25071651,
,cg08769300,
,cg22885000,
,cg15693572,
,cg04943625,
,cg23841903,
,cg11071242,
,cg06488775,
,cg16466899,
,cg10797197,
,cg01723761,
,cg12449813,
,cg07673080,
,cg02659086,
,cg16798825,
,cg06065019,
,cg18588052,
,cg23370213,
,cg04723436,
,cg07937427,
,cg24635971,
,cg14491820,
,cg18875607,
,cg22029275,
,cg18991611,
,cg03498081,
,cg14150907,
,cg15506894,
,cg02898915,
,cg04800142,
,cg07582470,
,cg09229918,
,cg00067884,
,cg18918349,
,cg09401099,
,cg03227184,
,cg20817902,
,cg06552356,
,cg09380135,
,cg10576051,
,cg09787089,
,cg22369420,
,cg15212266,
,cg03660115,
,cg02533339,
,cg14476364,
,cg02947498,
,cg09442654,
,cg07171527,
,cg20341504,
,cg26299194,
,cg11299062,
,cg26185508,
,cg01882535,
,cg06699519,
,cg07963046,
,cg01039763,
,cg18289306,
,cg26620356,
,cg13270350,
,cg01655356,
,cg25397922,
,cg15608301,
,cg10575261,
,cg09946832,
,cg07471461,
,cg15880760,
,cg06363129,
,cg13056524,
,cg25596215,
,cg26161849,
,cg07942500,
,cg08912146,
,cg27248029,
,cg20930815,
,cg13886636,
,cg08325845,
,cg09786701,
,cg06527318,
,cg11283404,
,cg10034890,
,cg21634602,
,cg02863073,
,cg27613998,
,cg26678920,
,cg12210255,
,cg22197050,
,cg21257950,
,cg22191981,
,cg05279738,
,cg08500159,
,cg27515369,
,cg18037834,
,cg10171125,
,cg08548396,
,cg12749863,
,cg21286967,
,cg24104938,
,cg00519185,
,cg04194674,
,cg08866794,
,cg20366549,
,cg22383888,
,cg09065876,
,cg24834590,
,cg26415547,
,cg24331301,
,cg06968912,
,cg24755177,
,cg20584157,
,cg09767587,
,cg13746772,
,cg04911139,
,cg25780607,
,cg01395127,
,cg14906976,
,cg22152407,
,cg03992638,
,cg26751792,
,cg05155840,
,cg05952925,
,cg08230658,
,cg03248970,
,cg19700341,
,cg26434048,
,cg12126901,
,cg01696226,
,cg05295557,
,cg01565320,
,cg06472688,
,cg20927242,
,cg19904233,
,cg22498143,
,cg25417042,
,cg25375916,
,cg16299747,
,cg18921776,
,cg26260038,
,cg19281363,
,cg06386478,
,cg09419444,
,cg04759767,
,cg08382226,
,cg00475193,
,cg07052390,
,cg01835506,
,cg26570179,
,cg21210985,
,cg18647237,
,cg21962450,
,cg00054525,
,cg08421126,
,cg07911953,
,cg08430489,
,cg02732941,
,cg15442737,
,cg10541755,
,cg10239098,
,cg21883754,
,cg00165078,
,cg03493123,
,cg25397597,
,cg05698069,
,cg21453451,
,cg12353452,
,cg04192168,
,cg25593954,
,cg03632245,
,cg02858512,
,cg25556905,
,cg21519872,
,cg10328877,
,cg24797276,
,cg26280713,
,cg16662267,
,cg08016257,
,cg00840310,
,cg01942863,
,cg05542646,
,cg02809746,
,cg03215105,
,cg13526469,
,cg25581090,
,cg20134151,
,cg14377059,
,cg26938676,
,cg04638468,
,cg12170314,
,cg11099006,
,cg05165087,
,cg04785900,
,cg18061259,
,cg11430245,
,cg01201782,
,cg23035024,
,cg15146515,
,cg07593839,
,cg02616418,
,cg15732502,
,cg13862920,
,cg22009488,
,cg11716106,
,cg08076266,
,cg18006637,
,cg09896120,
,cg00910695,
,cg14262740,
,cg06786219,
,cg14938181,
,cg07784293,
,cg13078140,
,cg06917617,
,cg27501878,
,cg19932515,
,cg24390932,
,cg06341590,
,cg25691442,
,cg26143413,
,cg24079811,
,cg07185425,
,cg25927215,
,cg23805360,
,cg16210842,
,cg12630714,
,cg00239870,
,cg08757742,
,cg07748159,
,cg06854478,
,cg14654171,
,cg08892208,
,cg07209821,
,cg03477112,
,cg20340508,
,cg01807748,
,cg17554604,
,cg04077850,
,cg16984944,
,cg27159719,
,cg08896387,
,cg16215203,
,cg08056146,
,cg19317517,
,cg20426994,
,cg02689489,
,cg04377609,
,cg22337605,
,cg01152302,
,cg16045612,
,cg11282433,
,cg24588482,
,cg02400308,
,cg07724670,
,cg07240557,
,cg09236434,
,cg24504442,
,cg05602356,
,cg01520402,
,cg15412772,
,cg10801607,
,cg13522882,
,cg02711212,
,cg24674754,
,cg00726615,
,cg01393327,
,cg00220721,
,cg23837799,
,cg22027433,
,cg20797858,
,cg22623133,
,cg10263682,
,cg20727124,
,cg16601494,
,cg01628067,
,cg19766988,
,cg03024760,
,cg21422700,
,cg02512867,
,cg08632388,
,cg13428086,
,cg04804648,
,cg13139972,
,cg00898147,
,cg18963859,
,cg09841842,
,cg21515898,
,cg24479590,
,cg09489470,
,cg04675502,
,cg01302136,
,cg11294084,
,cg07609780,
,cg09671060,
,cg00967711,
,cg00308914,
,cg01604480,
,cg21485906,
,cg20686234,
,cg09973986,
,cg02220284,
,cg05662664,
,cg18333041,
,cg21176643,
,cg14386951,
,cg01338255,
,cg01135780,
,cg25796439,
,cg08354093,
,cg25232510,
,cg20769856,
,cg09627874,
,cg01824969,
,cg26965089,
,cg08005992,
,cg09294739,
,cg13860360,
,cg01793704,
,cg03739411,
,cg09022720,
,cg17543296,
,cg08096702,
,cg25518132,
,cg27286069,
,cg10435849,
,cg02848961,
,cg05165378,
,cg07651906,
,cg27067214,
,cg19145607,
,cg20893203,
,cg08705382,
,cg03553587,
,cg01099300,
,cg24878071,
,cg21214521,
,cg16545821,
,cg26224671,
,cg12318501,
,cg19897113,
,cg14768785,
,cg10043865,
,cg15753746,
,cg27538686,
,cg18436008,
,cg01020413,
,cg16373000,
,cg05979170,
,cg02716635,
,cg21571135,
,cg14039246,
,cg08241082,
,cg20799268,
,cg08003742,
,cg18582260,
,cg04932551,
,cg12573115,
,cg00941576,
,cg09339763,
,cg08350814,
,cg21798608,
,cg14258341,
,cg00063471,
,cg09753839,
,cg07552707,
,cg24351427,
,cg05297854,
,cg15681628,
,cg26633107,
,cg25199005,
,cg05483021,
,cg18493027,
,cg13975336,
,cg25487404,
,cg11117717,
,cg24625136,
,cg06687102,
,cg13080716,
,cg05506365,
,cg26077100,
,cg14070755,
,cg06238491,
,cg25334393,
,cg26035105,
,cg18664866,
,cg16945312,
,cg17069313,
,cg22079057,
,cg04140663,
,cg25312229,
,cg03791955,
,cg19063972,
,cg20521527,
,cg18277754,
,cg14528318,
,cg14342714,
,cg03170036,
,cg02335642,
,cg16245261,
,cg27291698,
,cg22898797,
,cg26332253,
,cg05191839,
,cg13208438,
,cg03290131,
,cg19206040,
,cg18331004,
,cg04527868,
,cg12758636,
,cg02238461,
,cg26116542,
,cg16729850,
,cg15339720,
,cg08708229,
,cg08616702,
,cg24754223,
,cg12178900,
,cg06440960,
,cg22745369,
,cg08886727,
,cg20275528,
,cg26988617,
,cg01997006,
,cg18152523,
,cg16303353,
,cg23062198,
,cg08190291,
,cg06624156,
,cg27093143,
,cg11839020,
,cg03830929,
,cg20744625,
,cg17201651,
,cg07135732,
,cg01491071,
,cg01472882,
,cg03819134,
,cg22224597,
,cg27578811,
,cg00556112,
,cg05143530,
,cg14829155,
,cg10512203,
,cg16485975,
,cg15755548,
,cg06392574,
,cg09935282,
,cg20563910,
,cg08077337,
,cg02093112,
,cg01438365,
,cg18209323,
,cg03998598,
,cg01404317,
,cg17342302,
,cg20463298,
,cg07532353,
,cg26744375,
,cg08821656,
,cg23192683,
,cg16970232,
,cg05649108,
,cg25513433,
,cg03168582,
,cg22499297,
,cg15536663,
,cg02380595,
,cg01555052,
,cg12384236,
,cg13154925,
,cg22629111,
,cg12303627,
,cg15936446,
,cg08057475,
,cg16524733,
,cg11860091,
,cg00871371,
,cg24546723,
,cg18624900,
,cg15890274,
,cg22373181,
,cg15485700,
,cg17054969,
,cg00524374,
,cg14637144,
,cg17939889,
,cg27183188,
,cg07770968,
,cg09455823,
,cg09474442,
,cg26251270,
,cg24924779,
,cg22838003,
,cg23703633,
,cg14381919,
,cg11855516,
,cg21888214,
,cg05775895,
,cg24435939,
,cg23440816,
,cg14701643,
,cg19238058,
,cg22973468,
,cg10163776,
,cg20217872,
,cg23976981,
,cg13647523,
,cg19116429,
,cg06525293,
,cg03557445,
,cg20601276,
,cg21005607,
,cg16254962,
,cg04402803,
,cg04849985,
,cg23220551,
,cg25278941,
,cg16576033,
,cg01999046,
,cg14911521,
,cg03098937,
,cg05308656,
,cg01202526,
,cg06906472,
,cg17518550,
,cg07249459,
,cg20059337,
,cg25295727,
,cg20157753,
,cg07379893,
,cg27500148,
,cg16562730,
,cg09853371,
,cg12547807,
,cg10622644,
,cg09373136,
,cg22859061,
,cg02731774,
,cg19504005,
,cg18557556,
,cg07694806,
,cg26608693,
,cg07293445,
,cg05239311,
,cg02764722,
,cg05369926,
,cg16747109,
,cg05038216,
,cg16236228,
,cg00745693,
,cg27290394,
,cg18260625,
,cg26562638,
,cg05060976,
,cg21401879,
,cg08752433,
,cg18065361,
,cg17488500,
,cg03469862,
,cg16026922,
,cg18093120,
,cg05709124,
,cg08457620,
,cg25261151,
,cg19662895,
,cg11483789,
,cg07622833,
,cg11994390,
,cg03953626,
,cg03958979,
,cg00503804,
,cg22235407,
,cg23046629,
,cg08989290,
,cg15852891,
,cg11585820,
,cg03456968,
,cg05209493,
,cg03559454,
,cg13378781,
,cg09320652,
,cg19614321,
,cg21495653,
,cg12233363,
,cg24429727,
,cg12845520,
,cg11644402,
,cg15006175,
,cg13475583,
,cg10762626,
,cg08328777,
,cg20268352,
,cg02986266,
,cg18640536,
,cg05876824,
,cg01398050,
,cg21967909,
,cg14596602,
,cg10968815,
,cg01202639,
,cg20433275,
,cg11982736,
,cg24921140,
,cg22407942,
,cg18529845,
,cg18095824,
,cg17951713,
,cg09226786,
,cg08352439,
,cg03327649,
,cg24166864,
,cg13690864,
,cg24933645,
,cg04510153,
,cg17881007,
,cg02496234,
,cg11268280,
,cg12290896,
,cg11059357,
,cg20230762,
,cg23857238,
,cg19843939,
,cg14207654,
,cg21585512,
,cg06696800,
,cg07519235,
,cg21176475,
,cg03633268,
,cg07540421,
,cg06793974,
,cg02413594,
,cg00506168,
,cg24307587,
,cg16566400,
,cg24512973,
,cg23470139,
,cg24228231,
,cg01534145,
,cg09360770,
,cg12462705,
,cg23756265,
,cg15820273,
,cg01923218,
,cg14179581,
,cg16729555,
,cg26966124,
,cg09859564,
,cg06619766,
,cg09396895,
,cg07572579,
,cg00732656,
,cg26404172,
,cg24570303,
,cg05839377,
,cg16417447,
,cg03290977,
,cg19403104,
,cg07156336,
,cg24636477,
,cg10631453,
,cg07781162,
,cg26293546,
,cg13466694,
,cg13875120,
,cg26523565,
,cg09089421,
,cg22729438,
,cg12049236,
,cg25274263,
,cg18272889,
,cg17078253,
,cg08153160,
,cg00142925,
,cg26029345,
,cg17598358,
,cg20079899,
,cg13895765,
,cg15817236,
,cg07270872,
,cg23991622,
,cg13678973,
,cg05539265,
,cg17664577,
,cg20253855,
,cg24255928,
,cg18202336,
,cg16846518,
,cg26989202,
,cg18348647,
,cg18343292,
,cg08918845,
,cg01576677,
,cg25024074,
,cg19734255,
,cg25412979,
,cg14743748,
,cg20053454,
,cg23147574,
,cg22471255,
,cg19754554,
,cg13578647,
,cg05164933,
,cg15034345,
,cg19283196,
,cg03469129,
,cg16318053,
,cg00875272,
,cg18090331,
,cg17512364,
,cg27062369,
,cg03707308,
,cg06428163,
,cg27341128,
,cg26055747,
,cg16361705,
,cg11722699,
,cg24178676,
,cg27268352,
,cg19003797,
,cg22757824,
,cg13562911,
,cg01817521,
,cg12354122,
,cg24278165,
,cg00020799,
,cg18273817,
,cg20075156,
,cg01574571,
,cg06484397,
,cg20283582,
,cg09997546,
,cg21762820,
,cg20040765,
,cg22824651,
,cg17349654,
,cg02611507,
,cg24988036,
,cg09597390,
,cg14237903,
,cg12479098,
,cg15054077,
,cg13324103,
,cg18147543,
,cg03372603,
,cg07723921,
,cg13875012,
,cg04624601,
,cg19391247,
,cg03676512,
,cg23610994,
,cg19509125,
,cg04859826,
,cg14293362,
,cg26029554,
,cg11361895,
,cg07785447,
,cg10319629,
,cg20554753,
,cg22212691,
,cg00094518,
,cg01303222,
,cg03679521,
,cg12162377,
,cg16005828,
,cg08530838,
,cg13500072,
,cg10863741,
,cg15823956,
,cg02467956,
,cg25744579,
,cg02050028,
,cg27307781,
,cg08126211,
,cg13434638,
,cg12384572,
,cg15221642,
,cg03950614,
,cg13408430,
,cg13724496,
,cg20949223,
,cg07258916,
,cg14791193,
,cg15726154,
,cg09095525,
,cg07747970,
,cg26795540,
,cg11540007,
,cg06706813,
,cg04308185,
,cg12188268,
,cg26725201,
,cg16701456,
,cg05908442,
,cg07976064,
,cg18479711,
,cg10723711,
,cg13412498,
,cg12230983,
,cg14557534,
,cg10700380,
,cg09510077,
,cg19579058,
,cg01711160,
,cg12768681,
,cg18984165,
,cg03055271,
,cg07165066,
,cg16731083,
,cg11380748,
,cg16857858,
,cg03969696,
,cg27179041,
,cg04603730,
,cg14702307,
,cg06780032,
,cg00421139,
,cg01090834,
,cg22628512,
,cg05190577,
,cg18607529,
,cg10851763,
,cg20742415,
,cg01754037,
,cg17854066,
,cg11484353,
,cg09619271,
,cg16104139,
,cg12612104,
,cg06914015,
,cg13132965,
,cg20066001,
,cg27011480,
,cg25797055,
,cg05493841,
,cg01926238,
,cg25139493,
,cg19388776,
,cg21006836,
,cg25644015,
,cg16702815,
,cg25313930,
,cg08713212,
,cg22647810,
,cg18062140,
,cg06827850,
,cg24775496,
,cg04265961,
,cg18944047,
,cg02274788,
,cg02360862,
,cg06874323,
,cg07561017,
,cg05221664,
,cg10446179,
,cg15210526,
,cg07978472,
,cg25165701,
,cg10167837,
,cg23359665,
,cg17246140,
,cg02639927,
,cg16134718,
,cg14048780,
,cg07071389,
,cg17655320,
,cg12534150,
,cg06773023,
,cg17511968,
,cg25742394,
,cg27028555,
,cg25549459,
,cg15614268,
,cg11302401,
,cg11691093,
,cg26138846,
,cg17088631,
,cg17741501,
,cg18412834,
,cg17340556,
,cg20897949,
,cg24267283,
,cg13986130,
,cg18924298,
,cg27328839,
,cg12811319,
,cg19863411,
,cg01301803,
,cg13703049,
,cg24877677,
,cg04571847,
,cg02853012,
,cg24139898,
,cg00026909,
,cg14550611,
,cg25581330,
,cg20141578,
,cg19695945,
,cg03999941,
,cg01042641,
,cg00777546,
,cg18507707,
,cg10094616,
,cg00329447,
,cg23300732,
,cg20242781,
,cg13921921,
,cg25908985,
,cg26703661,
,cg14986386,
,cg17368808,
,cg24630957,
,cg27509510,
,cg02809409,
,cg01720742,
,cg00084338,
,cg00825951,
,cg12053769,
,cg13316720,
,cg18964775,
,cg20720918,
,cg08466030,
,cg13909879,
,cg20513548,
,cg25130336,
,cg06119923,
,cg00494337,
,cg06219793,
,cg25391815,
,cg16664496,
,cg06734406,
,cg12799029,
,cg26835302,
,cg25738116,
,cg08363339,
,cg12210457,
,cg01109219,
,cg14896948,
,cg07085962,
,cg20299703,
,cg19099850,
,cg25268863,
,cg27342781,
,cg18213495,
,cg22656956,
,cg14111332,
,cg04460984,
,cg05753693,
,cg26178163,
,cg18313899,
,cg16579954,
,cg20647888,
,cg26819718,
,cg02640147,
,cg20912169,
,cg19437852,
,cg15841063,
,cg04310104,
,cg07137955,
,cg09082287,
,cg23209255,
,cg08702689,
,cg24892362,
,cg09666977,
,cg15472784,
,cg23737927,
,cg26418147,
,cg09777776,
,cg02941286,
,cg13446474,
,cg13836638,
,cg04102510,
,cg21298249,
,cg07478641,
,cg12263469,
,cg23693021,
,cg23492779,
,cg15624274,
,cg07423363,
,cg08521987,
,cg16256243,
,cg02378006,
,cg02259760,
,cg18011230,
,cg20892245,
,cg18315831,
,cg15321979,
,cg14790107,
,cg24631845,
,cg06399735,
,cg04887321,
,cg22549558,
,cg25995212,
,cg05676400,
,cg00310855,
,cg18400845,
,cg26019600,
,cg12783819,
,cg15297724,
,cg19296671,
,cg16451661,
,cg20031845,
,cg23762359,
,cg12444117,
,cg22821220,
,cg18182216,
,cg02284273,
,cg21079345,
,cg11448896,
,cg24928687,
,cg25342005,
,cg13204568,
,cg13477614,
,cg07809176,
,cg02623991,
,cg01582473,
,cg00459623,
,cg07395969,
,cg10192893,
,cg25741023,
,cg01671895,
,cg20931973,
,cg14308466,
,cg09669754,
,cg02250258,
,cg21601919,
,cg10606490,
,cg01416388,
,cg13672379,
,cg00267142,
,cg18663033,
,cg08234308,
,cg09439920,
,cg07144296,
,cg26981268,
,cg12177793,
,cg13893782,
,cg02825887,
,cg22245096,
,cg26307814,
,cg09729613,
,cg20366458,
,cg18844145,
,cg14889643,
,cg26165146,
,cg10068034,
,cg04225104,
,cg24333469,
,cg13969674,
,cg14646111,
,cg24513381,
,cg22931182,
,cg25566352,
,cg21289397,
,cg08228703,
,cg10074544,
,cg18535410,
,cg06618666,
,cg26256401,
,cg19308375,
,cg10530883,
,cg10463150,
,cg15016481,
,cg00702647,
,cg10614021,
,cg06487082,
,cg18166959,
,cg21772178,
,cg00290506,
,cg16952963,
,cg21912060,
,cg02124912,
,cg07032245,
,cg06931815,
,cg07066898,
,cg22595235,
,cg17339440,
,cg11350586,
,cg01364478,
,cg01473955,
,cg14408428,
,cg03817939,
,cg13902210,
,cg04741853,
,cg01000615,
,cg04465154,
,cg06653045,
,cg24668089,
,cg00956252,
,cg25103160,
,cg21126344,
,cg11282676,
,cg23100133,
,cg02423318,
,cg11934695,
,cg07213036,
,cg14415616,
,cg10693616,
,cg12944572,
,cg24512400,
,cg09551776,
,cg12668399,
,cg05049329,
,cg10954765,
,cg12306414,
,cg20318608,
,cg06062984,
,cg13696940,
,cg13628057,
,cg12761825,
,cg01883777,
,cg21568661,
,cg23634401,
,cg26623837,
,cg12152651,
,cg26034516,
,cg15326297,
,cg05679002,
,cg19020830,
,cg24776469,
,cg13043815,
,cg08506869,
,cg19139092,
,cg00355909,
,cg27241190,
,cg09816471,
,cg04431629,
,cg11414560,
,cg02547269,
,cg00268840,
,cg07376547,
,cg22431093,
,cg06880420,
,cg17938867,
,cg09478103,
,cg00781388,
,cg08502533,
,cg21447117,
,cg15205547,
,cg18871289,
,cg07237830,
,cg04772683,
,cg13782615,
,cg00366037,
,cg11400774,
,cg13065507,
,cg24239148,
,cg23000806,
,cg00244747,
,cg01069808,
,cg12247222,
,cg24902995,
,cg02755525,
,cg23898213,
,cg25248415,
,cg25307691,
,cg07945618,
,cg16122427,
,cg02218496,
,cg14067419,
,cg19437285,
,cg14668747,
,cg14063488,
,cg22147546,
,cg08436313,
,cg26529437,
,cg18258224,
,cg27591502,
,cg23387401,
,cg12989934,
,cg06156376,
,cg27406975,
,cg14733048,
,cg08764925,
,cg18603154,
,cg17626405,
,cg07339236,
,cg13817952,
,cg19848683,
,cg22782271,
,cg25895961,
,cg07077525,
,cg16358696,
,cg15480095,
,cg13298859,
,cg18005901,
,cg12700271,
,cg09554077,
,cg10232893,
,cg25789861,
,cg23499133,
,cg24828663,
,cg03763508,
,cg04966972,
,cg27508551,
,cg10840277,
,cg18020065,
,cg15405572,
,cg09635053,
,cg07619697,
,cg19967668,
,cg01762827,
,cg22789298,
,cg15543919,
,cg08508775,
,cg15811371,
,cg02758612,
,cg00399175,
,cg23980740,
,cg03962451,
,cg17388712,
,cg02305289,
,cg27222157,
,cg07858195,
,cg02513379,
,cg20521389,
,cg12758090,
,cg23471067,
,cg11050612,
,cg04568355,
,cg23987336,
,cg14063008,
,cg01047555,
,cg09289148,
,cg12605662,
,cg26839871,
,cg11719784,
,cg15941449,
,cg16704889,
,cg03664992,
,cg25800638,
,cg06576393,
,cg18015746,
,cg10334928,
,cg04994084,
,cg07150038,
,cg18420965,
,cg10505610,
,cg22759261,
,cg02634272,
,cg05696931,
,cg09634202,
,cg08147181,
,cg01035160,
,cg26946769,
,cg02778609,
,cg02230017,
,cg24495062,
,cg16780603,
,cg00808305,
,cg02697115,
,cg01394819,
,cg18174530,
,cg08122151,
,cg00783945,
,cg18025886,
,cg22537474,
,cg20842253,
,cg16717546,
,cg22531266,
,cg24158160,
,cg21859781,
,cg20952901,
,cg09921821,
,cg17117459,
,cg21838334,
,cg04354077,
,cg13814747,
,cg04098270,
,cg02192967,
,cg10086212,
,cg02364610,
,cg22623649,
,cg17069590,
,cg17298239,
,cg09915500,
,cg22830091,
,cg26010756,
,cg02484210,
,cg13146484,
,cg22509189,
,cg13930300,
,cg09386620,
,cg00119079,
,cg06943912,
,cg03976366,
,cg01984743,
,cg19544662,
,cg25406699,
,cg05593336,
,cg11865119,
,cg15402210,
,cg17871537,
,cg11220043,
,cg18553732,
,cg06545761,
,cg03036557,
,cg19062489,
,cg01215936,
,cg02700894,
,cg18639233,
,cg21654383,
,cg19303898,
,cg11230031,
,cg05238767,
,cg11574975,
,cg13493766,
,cg04534697,
,cg00715290,
,cg20889445,
,cg20784899,
,cg14659008,
,cg16656979,
,cg02145932,
,cg13699355,
,cg01037890,
,cg23473904,
,cg12164922,
,cg15372689,
,cg17130457,
,cg11046315,
,cg25211525,
,cg26720389,
,cg03730474,
,cg09411252,
,cg27299406,
,cg13061124,
,cg11701471,
,cg26668837,
,cg27028760,
,cg20724810,
,cg25164624,
,cg01709518,
,cg06715976,
,cg26974158,
,cg05608844,
,cg01727408,
,cg14919554,
,cg07992044,
,cg11115063,
,cg10191210,
,cg24425171,
,cg10372476,
,cg21172319,
,cg06374794,
,cg00963169,
,cg09206774,
,cg17344055,
,cg07185041,
,cg27533288,
,cg12534147,
,cg19344322,
,cg09580567,
,cg16647844,
,cg27642062,
,cg11782635,
,cg01886125,
,cg16032841,
,cg14176752,
,cg26987645,
,cg11832722,
,cg20585088,
,cg13897134,
,cg16219246,
,cg23528400,
,cg00153110,
,cg27239157,
,cg06647562,
,cg08266095,
,cg02441747,
,cg12178980,
,cg18135132,
,cg02242344,
,cg15768226,
,cg14558431,
,cg08038052,
,cg06743037,
,cg17652435,
,cg18232347,
,cg26464889,
,cg01397139,
,cg19243330,
,cg00119181,
,cg05525812,
,cg08447324,
,cg01517740,
,cg08696931,
,cg25309292,
,cg06368618,
,cg00576550,
,cg01535698,
,cg19031658,
,cg25552435,
,cg02227453,
,cg04100696,
,cg09652526,
,cg12136608,
,cg10647644,
,cg18508425,
,cg14018731,
,cg10112391,
,cg23708763,
,cg24718015,
,cg10632917,
,cg14969789,
,cg18220961,
,cg17109725,
,cg14572967,
,cg26799474,
,cg17712694,
,cg22891070,
,cg22714290,
,cg07826859,
,cg23816347,
,cg19403541,
,cg06686029,
,cg11300809,
,cg27116114,
,cg09179211,
,cg18755783,
,cg09148630,
,cg19404832,
,cg18362770,
,cg15635633,
